Test;M;K;N;Type;GFLOPS;Time;Iterations;Correct
Square;29;29;29;TillJIT-04.06.;0.528915;3025;32801;1
Square;29;29;29;ReferenceCM;0.060672;2637;3280;1
Square;30;30;30;ARM-CMSIS-DSP;0.330503;4841;29629;1
Square;30;30;30;TillJIT-04.06.;0.557479;2870;29629;1
Square;30;30;30;ReferenceCM;0.059152;2704;2962;1
Square;31;31;31;ARM-CMSIS-DSP;0.339117;4718;26853;1
Square;31;31;31;TillJIT-04.06.;0.570598;2804;26853;1
Square;31;31;31;ReferenceCM;0.058729;2724;2685;1
Square;32;32;32;ARM-CMSIS-DSP;0.365212;4381;24414;1
Square;32;32;32;TillJIT-04.06.;0.588883;2717;24414;1
Square;32;32;32;ReferenceCM;0.066187;2417;2441;1
Square;33;33;33;ARM-CMSIS-DSP;0.330235;4845;22261;1
Square;33;33;33;TillJIT-04.06.;0.531028;3013;22261;1
Square;33;33;33;ReferenceCM;0.062546;2558;2226;1
Square;34;34;34;ARM-CMSIS-DSP;0.337978;4734;20354;1
Square;34;34;34;TillJIT-04.06.;0.540902;2958;20354;1
Square;34;34;34;ReferenceCM;0.061103;2618;2035;1
Square;35;35;35;ARM-CMSIS-DSP;0.345705;4628;18658;1
Square;35;35;35;TillJIT-04.06.;0.559023;2862;18658;1
Square;35;35;35;ReferenceCM;0.060623;2638;1865;1
Square;36;36;36;ARM-CMSIS-DSP;0.368817;4338;17146;1
Square;36;36;36;TillJIT-04.06.;0.592566;2700;17146;1
Square;36;36;36;ReferenceCM;0.067541;2368;1714;1
Square;37;37;37;ARM-CMSIS-DSP;0.336897;4749;15793;1
Square;37;37;37;TillJIT-04.06.;0.552651;2895;15793;1
Square;37;37;37;ReferenceCM;0.064087;2496;1579;1
Square;38;38;38;ARM-CMSIS-DSP;0.343855;4653;14579;1
Square;38;38;38;TillJIT-04.06.;0.567361;2820;14579;1
Square;38;38;38;ReferenceCM;0.062705;2550;1457;1
Square;39;39;39;ARM-CMSIS-DSP;0.350944;4559;13486;1
Square;39;39;39;TillJIT-04.06.;0.590388;2710;13486;1
Square;39;39;39;ReferenceCM;0.062179;2572;1348;1
Square;40;40;40;ARM-CMSIS-DSP;0.371747;4304;12500;1
Square;40;40;40;TillJIT-04.06.;0.600826;2663;12500;1
Square;40;40;40;ReferenceCM;0.068670;2330;1250;1
Square;41;41;41;ARM-CMSIS-DSP;0.342378;4673;11607;1
Square;41;41;41;TillJIT-04.06.;0.545493;2933;11607;1
Square;41;41;41;ReferenceCM;0.065397;2445;1160;1
Square;42;42;42;ARM-CMSIS-DSP;0.348781;4587;10797;1
Square;42;42;42;TillJIT-04.06.;0.572399;2795;10797;1
Square;42;42;42;ReferenceCM;0.064030;2497;1079;1
Square;43;43;43;ARM-CMSIS-DSP;0.355082;4506;10062;1
Square;43;43;43;TillJIT-04.06.;0.578661;2765;10062;1
Square;43;43;43;ReferenceCM;0.063530;2518;1006;1
Square;44;44;44;ARM-CMSIS-DSP;0.373902;4279;9391;1
Square;44;44;44;TillJIT-04.06.;0.593665;2695;9391;1
Square;44;44;44;ReferenceCM;0.069585;2299;939;1
Square;45;45;45;ARM-CMSIS-DSP;0.346840;4613;8779;1
Square;45;45;45;TillJIT-04.06.;0.572236;2796;8779;1
Square;45;45;45;ReferenceCM;0.066486;2404;877;1
Square;46;46;46;ARM-CMSIS-DSP;0.352693;4536;8218;1
Square;46;46;46;TillJIT-04.06.;0.580484;2756;8218;1
Square;46;46;46;ReferenceCM;0.065208;2451;821;1
Square;47;47;47;ARM-CMSIS-DSP;0.358484;4463;7705;1
Square;47;47;47;TillJIT-04.06.;0.592999;2698;7705;1
Square;47;47;47;ReferenceCM;0.064706;2471;770;1
Square;48;48;48;ARM-CMSIS-DSP;0.375810;4257;7233;1
Square;48;48;48;TillJIT-04.06.;0.612256;2613;7233;1
Square;48;48;48;Intrinsics;0.454366;3521;7233;1
Square;48;48;48;ReferenceCM;0.070417;2271;723;1
Square;49;49;49;ARM-CMSIS-DSP;0.350601;4563;6799;1
Square;49;49;49;TillJIT-04.06.;0.564499;2834;6799;1
Square;49;49;49;ReferenceCM;0.067469;2368;679;1
Square;50;50;50;ARM-CMSIS-DSP;0.356110;4493;6400;1
Square;50;50;50;TillJIT-04.06.;0.576577;2775;6400;1
Square;50;50;50;ReferenceCM;0.066225;2416;640;1
Square;51;51;51;ARM-CMSIS-DSP;0.361530;4425;6030;1
Square;51;51;51;TillJIT-04.06.;0.586641;2727;6030;1
Square;51;51;51;ReferenceCM;0.065699;2435;603;1
Square;52;52;52;ARM-CMSIS-DSP;0.377409;4239;5689;1
Square;52;52;52;TillJIT-04.06.;0.594073;2693;5689;1
Square;52;52;52;ReferenceCM;0.071086;2247;568;1
Square;53;53;53;ARM-CMSIS-DSP;0.353867;4521;5373;1
Square;53;53;53;TillJIT-04.06.;0.576932;2773;5373;1
Square;53;53;53;ReferenceCM;0.068302;2341;537;1
Square;54;54;54;ARM-CMSIS-DSP;0.359029;4456;5080;1
Square;54;54;54;TillJIT-04.06.;0.593631;2695;5080;1
Square;54;54;54;ReferenceCM;0.067079;2385;508;1
Square;55;55;55;ARM-CMSIS-DSP;0.363936;4396;4808;1
Square;55;55;55;TillJIT-04.06.;0.600774;2663;4808;1
Square;55;55;55;ReferenceCM;0.066606;2398;480;1
Square;56;56;56;ARM-CMSIS-DSP;0.378755;4224;4555;1
Square;56;56;56;TillJIT-04.06.;0.611334;2617;4555;1
