Test;M;K;N;Type;GFLOPS;Time;Iterations;Correct
Square;57;57;57;ReferenceCM;0.065474;973;172;1
Square;58;58;58;CMSIS-DSP;0.361359;1771;1640;1
Square;58;58;58;TillJIT;0.578632;1106;1640;1
Square;58;58;58;ReferenceCM;0.064774;988;164;1
Square;59;59;59;CMSIS-DSP;0.365901;1749;1558;1
Square;59;59;59;TillJIT;0.589826;1085;1558;1
Square;59;59;59;ReferenceCM;0.064311;990;155;1
Square;60;60;60;CMSIS-DSP;0.379699;1685;1481;1
Square;60;60;60;TillJIT;0.610489;1048;1481;1
Square;60;60;60;ReferenceCM;0.067729;944;148;1
Square;61;61;61;CMSIS-DSP;0.358941;1782;1409;1
Square;61;61;61;TillJIT;0.586281;1091;1409;1
Square;61;61;61;ReferenceCM;0.065997;963;140;1
Square;62;62;62;CMSIS-DSP;0.363244;1761;1342;1
Square;62;62;62;TillJIT;0.593939;1077;1342;1
Square;62;62;62;ReferenceCM;0.065309;978;134;1
Square;63;63;63;CMSIS-DSP;0.367809;1739;1279;1
Square;63;63;63;TillJIT;0.609162;1050;1279;1
Square;63;63;63;ReferenceCM;0.064874;979;127;1
Square;64;64;64;CMSIS-DSP;0.380733;1680;1220;1
Square;64;64;64;TillJIT;0.613261;1043;1220;1
Square;64;64;64;ReferenceCM;0.068191;938;122;1
Square;65;65;65;CMSIS-DSP;0.361104;1772;1165;1
Square;65;65;65;TillJIT;0.571318;1120;1165;1
Square;65;65;65;ReferenceCM;0.066576;957;116;1
Square;66;66;66;CMSIS-DSP;0.365277;1752;1113;1
Square;66;66;66;TillJIT;0.592561;1080;1113;1
Square;66;66;66;ReferenceCM;0.065866;969;111;1
Square;67;67;67;CMSIS-DSP;0.369395;1731;1063;1
Square;67;67;67;TillJIT;0.596476;1072;1063;1
Square;67;67;67;ReferenceCM;0.065464;974;106;1
Square;68;68;68;CMSIS-DSP;0.381596;1676;1017;1
Square;68;68;68;TillJIT;0.606788;1054;1017;1
Square;68;68;68;ReferenceCM;0.068591;926;101;1
