Test;M;K;N;Type;GFLOPS;Time;Iterations;Correct
Square;97;97;97;TillJIT-04.06.;1.279202;1250;876;1
Square;98;98;98;TillJIT-04.06.;1.294044;1235;849;1
Square;99;99;99;TillJIT-04.06.;1.297932;1232;824;1
Square;100;100;100;TillJIT-04.06.;1.320132;1212;800;1
Square;101;101;101;TillJIT-04.06.;1.293711;1236;776;1
Square;102;102;102;TillJIT-04.06.;1.314292;1216;753;1
Square;103;103;103;TillJIT-04.06.;1.322109;1210;732;1
Square;104;104;104;TillJIT-04.06.;1.370657;1167;711;1
Square;105;105;105;TillJIT-04.06.;1.287078;1243;691;1
Square;106;106;106;TillJIT-04.06.;1.297357;1232;671;1
Square;107;107;107;TillJIT-04.06.;1.303917;1227;653;1
Square;108;108;108;TillJIT-04.06.;1.345529;1189;635;1
Square;109;109;109;TillJIT-04.06.;1.306677;1223;617;1
Square;110;110;110;TillJIT-04.06.;1.320018;1212;601;1
Square;111;111;111;TillJIT-04.06.;1.337850;1194;584;1
Square;112;112;112;TillJIT-04.06.;1.379472;1159;569;1
Square;113;113;113;TillJIT-04.06.;1.296618;1233;554;1
Square;114;114;114;TillJIT-04.06.;1.322106;1208;539;1
Square;115;115;115;TillJIT-04.06.;1.324471;1208;526;1
Square;116;116;116;TillJIT-04.06.;1.352248;1182;512;1
Square;117;117;117;TillJIT-04.06.;1.323187;1208;499;1
Square;118;118;118;TillJIT-04.06.;1.331966;1199;486;1
Square;119;119;119;TillJIT-04.06.;1.343592;1189;474;1
Square;120;120;120;TillJIT-04.06.;1.390829;1148;462;1
Square;121;121;121;TillJIT-04.06.;1.314102;1216;451;1
Square;122;122;122;TillJIT-04.06.;1.329406;1202;440;1
Square;123;123;123;TillJIT-04.06.;1.331630;1199;429;1
Square;124;124;124;TillJIT-04.06.;1.355175;1179;419;1
Square;125;125;125;TillJIT-04.06.;1.330272;1201;409;1
Square;126;126;126;TillJIT-04.06.;1.343687;1188;399;1
Square;127;127;127;TillJIT-04.06.;1.352869;1181;390;1
Square;128;128;128;TillJIT-04.06.;1.392012;1148;381;1
Square;129;129;129;TillJIT-04.06.;1.330947;1200;372;1
Square;130;130;130;TillJIT-04.06.;1.337304;1196;364;1
Square;131;131;131;TillJIT-04.06.;1.343556;1188;355;1
Square;132;132;132;TillJIT-04.06.;1.383170;1154;347;1
Square;133;133;133;TillJIT-04.06.;1.340983;1193;340;1
Square;134;134;134;TillJIT-04.06.;1.352797;1181;332;1
Square;135;135;135;TillJIT-04.06.;1.370389;1167;325;1
Square;136;136;136;TillJIT-04.06.;1.400902;1142;318;1
Square;137;137;137;TillJIT-04.06.;1.339516;1194;311;1
Square;138;138;138;TillJIT-04.06.;1.361046;1174;304;1
Square;139;139;139;TillJIT-04.06.;1.358823;1174;297;1
