Test;M;K;N;Type;GFLOPS;Time;Iterations;Correct
GrowM;27;24;24;ReferenceCM;0.058969;1085;2057;1
GrowM;28;24;24;ARM-CMSIS-DSP;0.354173;1807;19841;1
GrowM;28;24;24;TillJIT;0.577609;1108;19841;1
GrowM;28;24;24;ReferenceCM;0.058820;1088;1984;1
GrowM;29;24;24;ARM-CMSIS-DSP;0.349916;1829;19157;1
GrowM;29;24;24;TillJIT;0.534668;1197;19157;1
GrowM;29;24;24;ReferenceCM;0.059019;1084;1915;1
GrowM;30;24;24;ARM-CMSIS-DSP;0.346498;1847;18518;1
GrowM;30;24;24;TillJIT;0.553618;1156;18518;1
GrowM;30;24;24;ReferenceCM;0.058905;1086;1851;1
GrowM;31;24;24;ARM-CMSIS-DSP;0.342977;1866;17921;1
GrowM;31;24;24;TillJIT;0.571424;1120;17921;1
GrowM;31;24;24;ReferenceCM;0.059037;1084;1792;1
GrowM;32;24;24;ARM-CMSIS-DSP;0.354568;1805;17361;1
GrowM;32;24;24;TillJIT;0.591493;1082;17361;1
GrowM;32;24;24;Intrinsics;0.424400;1508;17361;1
GrowM;32;24;24;ReferenceCM;0.058928;1086;1736;1
GrowM;33;24;24;ARM-CMSIS-DSP;0.350685;1825;16835;1
GrowM;33;24;24;TillJIT;0.532445;1202;16835;1
GrowM;33;24;24;ReferenceCM;0.059077;1083;1683;1
GrowM;34;24;24;ARM-CMSIS-DSP;0.347619;1841;16339;1
GrowM;34;24;24;TillJIT;0.548386;1167;16339;1
GrowM;34;24;24;ReferenceCM;0.058951;1085;1633;1
GrowM;35;24;24;ARM-CMSIS-DSP;0.344456;1858;15873;1
GrowM;35;24;24;TillJIT;0.563876;1135;15873;1
GrowM;35;24;24;ReferenceCM;0.059084;1083;1587;1
GrowM;36;24;24;ARM-CMSIS-DSP;0.354962;1803;15432;1
GrowM;36;24;24;TillJIT;0.581286;1101;15432;1
GrowM;36;24;24;ReferenceCM;0.058978;1085;1543;1
GrowM;37;24;24;ARM-CMSIS-DSP;0.351455;1821;15015;1
GrowM;37;24;24;TillJIT;0.547476;1169;15015;1
GrowM;37;24;24;ReferenceCM;0.059075;1083;1501;1
GrowM;38;24;24;ARM-CMSIS-DSP;0.348373;1837;14619;1
GrowM;38;24;24;TillJIT;0.561862;1139;14619;1
GrowM;38;24;24;ReferenceCM;0.059001;1084;1461;1
GrowM;39;24;24;ARM-CMSIS-DSP;0.345572;1852;14245;1
GrowM;39;24;24;TillJIT;0.576576;1110;14245;1
GrowM;39;24;24;ReferenceCM;0.059074;1083;1424;1
GrowM;40;24;24;ARM-CMSIS-DSP;0.354744;1804;13888;1
GrowM;40;24;24;TillJIT;0.592555;1080;13888;1
GrowM;40;24;24;Intrinsics;0.426071;1502;13888;1
GrowM;40;24;24;ReferenceCM;0.059057;1083;1388;1
GrowM;41;24;24;ARM-CMSIS-DSP;0.351838;1819;13550;1
GrowM;41;24;24;TillJIT;0.543750;1177;13550;1
GrowM;41;24;24;ReferenceCM;0.059095;1083;1355;1
GrowM;42;24;24;ARM-CMSIS-DSP;0.349331;1832;13227;1
GrowM;42;24;24;TillJIT;0.556984;1149;13227;1
GrowM;42;24;24;ReferenceCM;0.059062;1083;1322;1
GrowM;43;24;24;ARM-CMSIS-DSP;0.346672;1846;12919;1
GrowM;43;24;24;TillJIT;0.567337;1128;12919;1
GrowM;43;24;24;ReferenceCM;0.059104;1082;1291;1
GrowM;44;24;24;ARM-CMSIS-DSP;0.354957;1803;12626;1
GrowM;44;24;24;TillJIT;0.581278;1101;12626;1
GrowM;44;24;24;ReferenceCM;0.059066;1083;1262;1
GrowM;45;24;24;ARM-CMSIS-DSP;0.352404;1816;12345;1
GrowM;45;24;24;TillJIT;0.553603;1156;12345;1
GrowM;45;24;24;ReferenceCM;0.059177;1081;1234;1
GrowM;46;24;24;ARM-CMSIS-DSP;0.349718;1830;12077;1
GrowM;46;24;24;TillJIT;0.565857;1131;12077;1
GrowM;46;24;24;ReferenceCM;0.059059;1083;1207;1
GrowM;47;24;24;ARM-CMSIS-DSP;0.347439;1842;11820;1
GrowM;47;24;24;TillJIT;0.578646;1106;11820;1
GrowM;47;24;24;ReferenceCM;0.059203;1081;1182;1
GrowM;48;24;24;ARM-CMSIS-DSP;0.355159;1802;11574;1
GrowM;48;24;24;TillJIT;0.584471;1095;11574;1
GrowM;48;24;24;Intrinsics;0.427234;1498;11574;1
GrowM;48;24;24;ReferenceCM;0.059129;1082;1157;1
GrowM;49;24;24;ARM-CMSIS-DSP;0.352590;1815;11337;1
GrowM;49;24;24;TillJIT;0.543252;1178;11337;1
GrowM;49;24;24;ReferenceCM;0.059218;1080;1133;1
GrowM;50;24;24;ARM-CMSIS-DSP;0.350298;1827;11111;1
GrowM;50;24;24;TillJIT;0.554587;1154;11111;1
GrowM;50;24;24;ReferenceCM;0.059144;1082;1111;1
