Test;M;K;N;Type;GFLOPS;Time;Iterations;Correct
Square;115;115;115;TillJIT;0.461749;3465;526;1
Square;116;116;116;TillJIT;0.417871;3825;512;1
Square;117;117;117;TillJIT;0.367620;4348;499;1
Square;118;118;118;TillJIT;0.456685;3497;486;1
Square;119;119;119;TillJIT;0.440091;3630;474;1
Square;120;120;120;TillJIT;0.443397;3601;462;1
Square;121;121;121;TillJIT;0.368871;4332;451;1
Square;122;122;122;TillJIT;0.415915;3842;440;1
Square;123;123;123;TillJIT;0.376119;4245;429;1
Square;124;124;124;TillJIT;0.458860;3482;419;1
Square;125;125;125;TillJIT;0.414868;3851;409;1
Square;126;126;126;TillJIT;0.406701;3925;399;1
Square;127;127;127;TillJIT;0.423803;3770;390;1
Square;128;128;128;TillJIT;0.458151;3488;381;1
Square;129;129;129;TillJIT;0.420742;3796;372;1
Square;130;130;130;TillJIT;0.393267;4067;364;1
Square;131;131;131;TillJIT;0.414475;3851;355;1
Square;132;132;132;TillJIT;0.451791;3533;347;1
Square;133;133;133;TillJIT;0.380722;4202;340;1
Square;134;134;134;TillJIT;0.403754;3957;332;1
Square;135;135;135;TillJIT;0.396736;4031;325;1
Square;136;136;136;TillJIT;0.412859;3875;318;1
Square;137;137;137;TillJIT;0.336854;4748;311;1
Square;138;138;138;TillJIT;0.419388;3810;304;1
Square;139;139;139;TillJIT;0.377844;4222;297;1
Square;140;140;140;TillJIT;0.439221;3636;291;1
Square;141;141;141;TillJIT;0.418610;3817;285;1
Square;142;142;142;TillJIT;0.386762;4131;279;1
Square;143;143;143;TillJIT;0.334510;4773;273;1
Square;144;144;144;TillJIT;0.416431;3829;267;1
Square;145;145;145;TillJIT;0.379089;4214;262;1
Square;146;146;146;TillJIT;0.385269;4152;257;1
Square;147;147;147;TillJIT;0.366241;4354;251;1
Square;148;148;148;TillJIT;0.431304;3698;246;1
Square;149;149;149;TillJIT;0.336662;4736;241;1
Square;150;150;150;TillJIT;0.349443;4578;237;1
Square;151;151;151;TillJIT;0.370915;4307;232;1
Square;152;152;152;TillJIT;0.402312;3963;227;1
Square;153;153;153;TillJIT;0.373657;4275;223;1
Square;154;154;154;TillJIT;0.392177;4079;219;1
Square;155;155;155;TillJIT;0.405139;3934;214;1
Square;156;156;156;TillJIT;0.429320;3714;210;1
Square;157;157;157;TillJIT;0.405389;3933;206;1
Square;158;158;158;TillJIT;0.333090;4784;202;1
Square;159;159;159;TillJIT;0.387932;4124;199;1
Square;160;160;160;TillJIT;0.410337;3893;195;1
Square;161;161;161;TillJIT;0.386846;4121;191;1
Square;162;162;162;TillJIT;0.385384;4148;188;1
Square;163;163;163;TillJIT;0.369257;4316;184;1
Square;164;164;164;TillJIT;0.342506;4662;181;1
Square;165;165;165;TillJIT;0.400500;3993;178;1
Square;166;166;166;TillJIT;0.354218;4494;174;1
Square;167;167;167;TillJIT;0.391557;4068;171;1
Square;168;168;168;TillJIT;0.400198;3981;168;1
Square;169;169;169;TillJIT;0.363249;4385;165;1
Square;170;170;170;TillJIT;0.401668;3963;162;1
Square;171;171;171;TillJIT;0.300750;5287;159;1
Square;172;172;172;TillJIT;0.394123;4054;157;1
Square;173;173;173;TillJIT;0.392116;4067;154;1
Square;174;174;174;TillJIT;0.387468;4106;151;1
Square;175;175;175;TillJIT;0.380623;4196;149;1
Square;176;176;176;TillJIT;0.392388;4057;146;1
Square;177;177;177;TillJIT;0.345752;4619;144;1
Square;178;178;178;TillJIT;0.344618;4615;141;1
Square;179;179;179;TillJIT;0.366366;4352;139;1
Square;180;180;180;TillJIT;0.423977;3769;137;1
Square;181;181;181;TillJIT;0.358648;4431;134;1
Square;182;182;182;TillJIT;0.355652;4475;132;1
Square;183;183;183;TillJIT;0.347981;4579;130;1
Square;184;184;184;TillJIT;0.385858;4133;128;1
Square;185;185;185;TillJIT;0.375693;4247;126;1
Square;186;186;186;TillJIT;0.346245;4609;124;1
Square;187;187;187;TillJIT;0.349675;4563;122;1
Square;188;188;188;TillJIT;0.421549;3783;120;1
Square;189;189;189;TillJIT;0.373751;4263;118;1
Square;190;190;190;TillJIT;0.375215;4241;116;1
Square;191;191;191;TillJIT;0.369717;4297;114;1
Square;192;192;192;TillJIT;0.410892;3893;113;1
Square;193;193;193;TillJIT;0.372021;4290;111;1
Square;194;194;194;TillJIT;0.376467;4228;109;1
Square;195;195;195;TillJIT;0.304506;5211;107;1
Square;196;196;196;TillJIT;0.418198;3817;106;1
Square;197;197;197;TillJIT;0.321130;4952;104;1
Square;198;198;198;TillJIT;0.398369;4014;103;1
Square;199;199;199;TillJIT;0.380378;4185;101;1
Square;200;200;200;TillJIT;0.386380;4141;100;1
Square;201;201;201;TillJIT;0.360181;4419;98;1
Square;202;202;202;TillJIT;0.347313;4604;97;1
Square;203;203;203;TillJIT;0.364131;4365;95;1
Square;204;204;204;TillJIT;0.424145;3763;94;1
Square;205;205;205;TillJIT;0.272368;5820;92;1
Square;206;206;206;TillJIT;0.366086;4346;91;1
Square;207;207;207;TillJIT;0.375660;4250;90;1
Square;208;208;208;TillJIT;0.388379;4078;88;1
Square;209;209;209;TillJIT;0.302803;5246;87;1
Square;210;210;210;TillJIT;0.353426;4507;86;1
Square;211;211;211;TillJIT;0.370440;4311;85;1
Square;212;212;212;TillJIT;0.328556;4814;83;1
Square;213;213;213;TillJIT;0.370720;4275;82;1
Square;214;214;214;TillJIT;0.332146;4780;81;1
Square;215;215;215;TillJIT;0.376275;4226;80;1
Square;216;216;216;TillJIT;0.391511;4067;79;1
Square;217;217;217;TillJIT;0.360646;4420;78;1
Square;218;218;218;TillJIT;0.340187;4690;77;1
Square;219;219;219;TillJIT;0.381032;4190;76;1
Square;220;220;220;TillJIT;0.415613;3843;75;1
Square;221;221;221;TillJIT;0.375174;4258;74;1
Square;222;222;222;TillJIT;0.396277;4031;73;1
Square;223;223;223;TillJIT;0.373718;4273;72;1
Square;224;224;224;TillJIT;0.395343;4037;71;1
Square;225;225;225;TillJIT;0.375574;4246;70;1
Square;226;226;226;TillJIT;0.370283;4302;69;1
Square;227;227;227;TillJIT;0.386399;4117;68;1
Square;228;228;228;TillJIT;0.325321;4882;67;1
Square;229;229;229;TillJIT;0.363158;4365;66;1
Square;230;230;230;TillJIT;0.372957;4241;65;1
Square;231;231;231;TillJIT;0.359157;4393;64;1
Square;232;232;232;TillJIT;0.385611;4145;64;1
Square;233;233;233;TillJIT;0.350212;4551;63;1
Square;234;234;234;TillJIT;0.353932;4489;62;1
Square;235;235;235;TillJIT;0.334524;4733;61;1
Square;236;236;236;TillJIT;0.418718;3767;60;1
Square;237;237;237;TillJIT;0.363386;4396;60;1
Square;238;238;238;TillJIT;0.397201;4005;59;1
Square;239;239;239;TillJIT;0.317232;4992;58;1
